j,i,lat,lon,THETA_W850,THETA_E850,GPH850,GPH500,SLP,T2C,RH2,U10M,V10M,TC1000,RH1000,U1000,V1000,TC975,RH975,U975,V975,TC950,RH950,U950,V950,TC925,RH925,U925,V925,TC850,RH850,U850,V850,TC700,RH700,U700,V700,TC500,RH500,U500,V500,TC300,RH300,U300,V300,label
121,190,41.231445,9.255535,7.438966,43.062725,142.89243,564.9946,1005.4682,18.710962,82.64784,-6.4251385,10.301891,nan,nan,nan,nan,17.1939,81.67252,-9.607978,18.901333,16.07018,79.41421,-9.102386,23.194801,15.673274,68.20611,-6.34521,24.861605,12.978047,49.481888,-0.8661599,19.155437,0.9234781,68.65894,-0.017949823,13.332217,-17.036753,66.797035,2.5109518,21.161356,-43.88188,39.389484,7.167297,22.60842,28
122,190,41.343735,9.255535,7.5147805,43.262398,142.9556,564.8523,1005.66693,18.363686,85.28749,-5.6146364,8.2306385,nan,nan,nan,nan,17.026712,84.57238,-9.134385,16.337866,15.612652,84.721825,-9.246916,21.194574,14.886788,76.278336,-7.3045826,23.542908,12.524046,53.31203,-1.098191,19.507095,0.5780791,73.908516,-0.06280628,13.655707,-16.959743,64.41565,2.1811402,21.877718,-43.668217,38.814472,6.786424,20.874746,28
123,190,41.456024,9.255535,7.568988,43.404232,142.96428,564.6767,1005.78186,18.092075,87.53424,-5.0408835,6.8011165,nan,nan,nan,nan,16.902878,87.03262,-8.723524,14.138528,15.237301,89.310684,-9.397842,19.4017,14.228958,83.02719,-8.133337,22.368296,12.158608,56.344772,-1.2303162,19.743814,0.26483583,78.785355,0.0049091564,13.810423,-16.870224,61.849297,1.816672,22.648989,-43.449814,37.701736,6.406853,19.146133,28
124,190,41.568314,9.255535,7.9549537,44.436295,142.64336,564.5048,1006.1592,16.314245,92.14487,-4.703499,5.8246374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.867297,90.66411,-7.623977,17.461456,10.847833,72.20205,-2.919116,20.27257,0.07916497,82.50417,-0.17274807,15.0943775,-16.591204,56.221695,1.4275867,22.64834,-43.58488,41.67535,5.617421,17.79888,28
125,190,41.680603,9.255535,8.320868,45.413498,142.48892,564.34186,1006.6279,14.892965,95.79921,-3.9380548,4.3975353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.454568,98.823746,-7.077499,13.05431,9.588042,87.09781,-4.2744675,20.689907,-0.19137129,87.26421,-0.41280594,16.34909,-16.289469,50.87298,0.96827036,22.747414,-43.734253,45.268482,4.872634,16.446991,28
126,190,41.792892,9.255535,8.529012,45.98386,142.64537,564.4244,1007.17676,13.97308,96.522446,-3.9252586,5.789384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.369182,91.65438,-5.036664,19.596195,-0.19441558,86.954185,-0.5779812,17.003613,-16.315485,53.299026,0.60231394,22.31336,-44.031437,49.911366,4.130696,16.285547,28
127,190,41.90518,9.255535,8.746532,46.579193,142.78984,564.4891,1007.6207,13.230474,97.26433,-3.644563,6.335809,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.999357,97.920395,-5.632393,18.719301,-0.23736376,87.207436,-1.0072665,17.774456,-16.261105,55.71111,0.24678774,21.864695,-44.379333,55.272663,3.4637358,16.20593,28
128,190,42.01747,9.255535,8.6910515,46.424458,142.63286,564.6237,1007.4367,13.141314,97.32892,-3.5419059,6.18716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.88392,98.51972,-4.8287992,18.464304,-0.17130876,86.17628,-1.0571218,18.011747,-16.242414,58.544495,0.19995606,21.5685,-44.498814,55.01588,2.616623,16.206612,28
129,190,42.12976,9.255535,8.628271,46.24871,142.46458,564.75885,1007.3668,12.85491,97.853905,-3.5674648,5.877134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.761398,99.18712,-4.2853627,18.225828,-0.092002854,84.82458,-1.1535149,18.342266,-16.25523,62.81462,0.18360732,21.1678,-44.62624,54.71106,1.5991743,16.296354,28
130,190,42.24205,9.255535,8.611102,46.202232,142.67409,564.73975,1007.23596,13.196209,97.633415,-3.861229,6.4176455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.746872,99.07341,-4.2984624,19.01936,0.035444472,83.642815,-1.441301,18.328089,-16.10084,59.77588,0.12992454,20.55931,-44.81544,50.929737,0.8632313,16.605627,28
131,190,42.35434,9.255535,8.597987,46.166092,142.83014,564.8402,1006.9782,13.241512,97.926125,-4.243853,7.1558447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.728684,99.07889,-4.3364396,19.571218,0.17632294,82.09827,-1.6566702,18.358768,-16.047855,58.373123,0.05754152,19.913622,-44.99318,47.658268,0.111447595,16.948095,28
132,190,42.46663,9.255535,8.490536,45.865837,143.09196,565.1632,1006.6907,14.214177,95.27051,-4.330591,6.8447604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.511716,89.682365,-4.239107,20.323755,0.37331727,80.8037,-1.0839944,17.23263,-16.380045,64.654335,0.048101153,19.043858,-45.153893,47.002052,-0.7975677,17.9838,28
133,190,42.57892,9.255535,8.386513,45.575996,143.34302,565.34705,1006.7406,15.084153,92.9558,-4.654066,6.6069565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.055356,97.40952,-8.647079,15.14769,10.15335,81.69684,-4.321924,20.881647,0.55309945,79.047874,-0.66038173,16.34478,-16.664808,70.2613,-0.0049748295,18.259209,-45.28802,47.78013,-1.5260377,18.910727,28
134,190,42.691208,9.255535,8.386011,45.586838,143.53114,564.99817,1006.88104,17.154467,88.48205,-6.9915433,8.404256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.943979,86.953766,-8.501413,18.349615,10.905714,74.90849,-3.1159704,19.218637,0.31154364,84.8848,0.47741073,15.680235,-16.749626,67.46922,-0.013086418,18.151789,-44.89842,45.02539,-2.294736,18.989885,28
135,190,42.803497,9.255535,8.37418,45.55986,143.61395,564.77515,1006.9598,18.463959,85.66677,-8.719051,9.881848,nan,nan,nan,nan,17.011072,84.37984,-10.97094,15.977435,15.639912,83.57509,-10.22746,19.125126,14.517409,80.13354,-8.700727,20.507061,11.446843,69.82212,-2.4666233,18.171272,0.13851306,89.06831,1.4707246,15.158218,-16.837242,65.04668,0.014929292,17.963192,-44.612026,44.177765,-3.0096219,19.072287,28
136,190,42.915787,9.255535,8.36906,45.549553,143.53442,564.92535,1006.8131,18.85431,85.26947,-8.540206,9.773024,nan,nan,nan,nan,16.97721,85.0652,-11.430876,15.637673,15.461702,85.102486,-11.153598,18.333874,14.362569,81.17323,-9.742816,19.58528,11.043362,73.307205,-2.969515,17.773697,-0.0676332,93.27765,1.5216893,15.63885,-16.55645,63.186604,-0.07853659,17.561077,-44.805267,52.005005,-4.182725,18.614563,28
137,190,43.028076,9.255535,8.343629,45.489468,143.46097,564.91516,1006.59717,19.306904,84.37775,-8.880913,9.924049,18.844707,81.986694,-10.304416,12.071908,16.928501,85.273994,-12.105691,15.654813,15.335045,85.65764,-12.009812,18.00159,14.334579,80.56023,-10.47262,19.367884,10.924521,73.92268,-3.2669053,17.438162,-0.23043752,96.79142,1.7034127,15.866781,-16.346346,62.774036,-0.21284041,17.273277,-44.902565,57.384506,-5.178936,17.940441,28
138,190,43.140366,9.255535,8.286343,45.3343,143.51057,564.85114,1006.84656,19.182339,86.25531,-9.528433,9.707634,18.639027,84.393364,-11.048457,11.318808,16.678646,88.15904,-12.459118,14.043017,15.00509,89.49894,-12.247068,16.57777,13.980575,84.27779,-10.170032,18.614183,10.416874,78.171684,-3.9177496,17.258617,-0.25297675,96.92321,1.433456,16.427351,-16.181833,65.92532,-0.065129556,16.591751,-44.993877,62.506958,-6.3061814,17.523235,28
139,190,43.252655,9.255535,8.244404,45.22234,143.59921,564.8348,1007.0886,19.136328,87.433395,-10.174064,9.435526,18.472301,85.93946,-11.744065,10.66187,16.483118,90.030205,-12.741134,12.640053,14.774169,91.819954,-12.45274,15.454715,13.739223,86.65705,-9.955899,18.025616,10.041975,81.3216,-4.4344506,16.956522,-0.38528028,98.69929,1.1752477,16.921667,-15.996787,68.0122,0.20609154,15.91625,-45.075237,65.76691,-7.305762,16.899187,28
140,190,43.364944,9.255535,8.250622,45.241043,143.79787,564.7858,1007.49194,18.893211,88.98141,-10.312011,9.215675,18.164476,87.86384,-11.802577,10.406668,16.18002,91.91682,-12.513878,12.065577,14.492531,93.34355,-12.333217,14.912727,13.39206,90.05765,-9.907458,17.732655,9.744319,84.42311,-4.6362953,16.702188,-0.55359215,98.75199,0.49702448,16.968267,-15.924666,77.770195,0.8141506,15.430258,-45.152885,65.299675,-7.2426147,15.99115,28
141,190,43.477234,9.255535,8.235157,45.20158,143.95319,564.7863,1007.8376,18.589087,91.24554,-10.415564,8.675341,17.786366,90.70369,-11.943916,9.870786,15.839194,94.53546,-12.392631,11.374604,14.245082,94.93391,-12.184045,14.487016,13.126471,92.34767,-9.783302,17.422049,9.479834,86.92456,-4.702282,16.425636,-0.7085514,99.315956,-0.20465578,16.91671,-15.835138,84.18875,1.3525205,14.897453,-45.21021,65.06223,-6.982099,15.509788,28
146,190,44.03868,9.255535,7.8140187,44.075764,144.2354,564.8626,1008.40247,17.605412,95.22286,-11.360384,8.776748,16.511839,96.15448,-12.80287,9.632149,14.728106,99.77627,-12.645958,11.610007,13.926578,96.863106,-10.529622,16.561737,12.947691,92.25134,-8.169586,19.634794,8.887151,88.53506,-5.943746,15.552996,-1.3443571,95.61752,-5.5678153,13.584653,-15.519112,90.03476,0.34714514,12.020488,-45.48383,65.31287,-3.9718199,19.938673,27
147,190,44.15097,9.255535,7.6950703,43.759003,144.25282,564.92505,1008.38544,17.2749,95.35188,-11.071927,8.484985,nan,nan,nan,nan,nan,nan,nan,nan,13.732645,97.200584,-10.302735,16.508684,12.863319,92.34875,-7.736097,19.732117,8.67272,89.522644,-5.7723064,15.084335,-1.284492,93.875305,-6.2015224,12.829214,-15.593793,89.41155,-0.8606228,11.859211,-45.523434,65.27389,-3.9417977,19.74349,27
148,190,44.26326,9.255535,7.6966887,43.75049,143.98682,564.88544,1008.3632,15.804379,96.725876,-9.047604,6.743679,nan,nan,nan,nan,nan,nan,nan,nan,13.379886,98.87217,-10.8413925,15.343185,12.431563,96.72781,-8.445818,18.868357,8.321387,93.545746,-5.636526,16.096079,-1.1354854,95.948746,-6.7108235,12.563298,-15.646463,86.52411,-1.6022642,11.823328,-45.543213,64.26469,-3.9572692,18.600262,27
149,190,44.37555,9.255535,7.7995753,44.013386,143.78815,564.96484,1008.502,14.095598,98.083595,-6.6751466,5.561428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.05413,97.73455,-5.380208,17.6071,-0.97555256,96.88391,-7.0921493,12.364201,-15.755408,84.350655,-2.6514564,11.346775,-45.55497,63.598263,-3.854411,17.988077,27
150,190,44.48784,9.255535,8.108467,44.83093,144.25197,565.4044,1009.0989,12.116548,98.826126,-4.642175,7.0127816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.231282,99.13192,-4.962807,20.82209,-0.29445297,89.92252,-7.190067,11.6850395,-16.119669,86.87268,-4.064046,10.91276,-45.611877,65.29923,-2.8599472,18.103992,27
151,190,44.60013,9.255535,8.317755,45.384243,144.47148,565.59705,1009.2481,10.75516,98.753265,-3.0685701,8.358421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.459807,98.943146,-4.566249,23.41709,0.29289,83.985504,-7.2537465,10.743114,-16.418627,88.90456,-5.6464314,10.572226,-45.65125,66.6437,-2.0261538,18.415102,27
152,190,44.712418,9.255535,8.00793,44.559395,143.5308,565.23584,1007.79425,11.842188,93.675804,-2.9921174,9.146831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.249343,87.240135,-4.072313,22.935032,0.6722203,78.986755,-6.680759,8.24962,-16.724216,91.41355,-6.727172,11.185844,-45.596184,65.30483,-1.6934323,19.66139,27
153,190,44.824707,9.255535,7.7774134,43.943714,142.96947,565.09985,1006.91473,12.705557,90.38874,-3.2332962,8.565563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.623251,90.40704,-3.7173016,7.55221,9.891348,77.88297,-3.6125865,22.149395,0.8083516,76.82694,-6.4400625,6.1869006,-16.904194,92.69204,-7.5345464,11.908184,-45.55016,64.160385,-1.5744382,20.572504,27
154,190,44.936996,9.255535,7.978037,44.474285,143.69295,565.252,1008.2315,12.645398,94.39094,-4.6367917,3.2424335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.596418,90.8532,-4.511865,11.474913,9.983444,79.0323,-3.2524714,20.299047,-0.06473877,86.91468,-5.9423347,6.4356794,-16.602211,87.424995,-7.1514006,12.850793,-45.49806,63.484196,-2.1458485,20.662323,27
155,190,45.049286,9.255535,8.100004,44.800568,144.2083,565.34344,1009.2168,12.806083,97.46621,-6.0800295,-0.39629865,nan,nan,nan,nan,12.848377,97.24996,-12.062278,0.878658,12.978667,92.85214,-10.346844,7.5593233,12.543369,91.69409,-5.544205,13.922737,10.011233,80.04047,-3.096329,18.860401,-0.67118376,93.315216,-5.1857934,6.7384276,-16.422283,84.1005,-6.5982256,13.571192,-45.457718,63.472927,-2.523418,20.777134,27
156,190,45.161575,9.255535,8.152707,44.95465,144.34222,565.4298,1009.4236,13.180362,98.06517,-6.4568467,0.047872763,nan,nan,nan,nan,12.862508,98.929825,-13.946554,2.1258025,12.711623,95.88405,-12.558914,7.1750984,12.153267,95.62531,-6.9009304,12.102894,9.340413,87.66105,-2.490938,18.858688,-0.7534375,94.13609,-4.994999,7.8669324,-16.374702,83.077065,-6.3994184,13.335599,-45.429188,64.4447,-2.08419,20.841927,27
157,190,45.273865,9.255535,8.218164,45.13787,144.47566,565.4705,1009.626,13.545113,98.13269,-6.5830097,0.28495795,nan,nan,nan,nan,12.954143,99.87504,-15.453937,2.8489544,12.50802,98.22687,-14.40177,6.8125834,11.897927,98.2886,-8.108063,10.528628,8.778724,94.27559,-2.0238106,18.573866,-0.84218913,95.47324,-4.8045917,8.837736,-16.342014,81.90048,-6.0909634,13.077561,-45.385544,64.27586,-1.7068315,20.88692,27
158,190,45.386154,9.255535,8.307353,45.378014,144.58234,565.5003,1009.7305,13.591618,96.75723,-5.5178556,0.7150909,nan,nan,nan,nan,13.128951,98.724625,-14.811858,3.0761764,12.442247,98.7985,-16.203234,6.9557323,11.972776,97.86155,-9.559114,10.339741,8.585306,97.18641,-2.115153,17.526768,-0.9184142,97.72413,-4.9108906,10.022101,-16.33288,80.85894,-5.6058464,12.78356,-45.387035,63.81524,-1.4242018,20.88753,27
159,190,45.498444,9.255535,8.4213,45.687244,144.70822,565.53064,1009.8103,13.649826,94.98316,-4.779873,1.0156962,nan,nan,nan,nan,nan,nan,nan,nan,12.48541,98.60574,-17.668615,6.970872,12.126922,96.854805,-11.06535,10.140114,8.433225,99.97214,-2.4314969,16.533506,-1.0014402,99.829605,-4.8976398,11.104226,-16.319544,79.82434,-5.1057315,12.487161,-45.388187,63.203377,-1.1386911,20.827139,27
160,190,45.610733,9.255535,8.532653,45.995853,144.8199,565.55597,1009.82996,13.46907,92.67245,-4.574567,1.06728,nan,nan,nan,nan,nan,nan,nan,nan,12.974171,93.64906,-16.856968,6.6759963,12.24201,95.77188,-13.582594,10.188683,8.54305,99.97251,-3.9295769,16.071554,-0.9323114,99.8319,-4.85215,12.201594,-16.310432,79.83622,-4.274283,12.3602,-45.45893,64.0372,-1.0252976,20.448933,27
161,190,45.723022,9.255535,8.636275,46.28243,144.84306,565.6167,1009.7727,13.188212,90.746544,-4.352809,1.0697826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.239234,95.2759,-15.455281,9.60428,8.640212,100.0,-5.466175,15.507761,-0.87013453,99.5305,-4.658423,13.1467705,-16.304413,79.436905,-3.4579396,12.270224,-45.515297,64.79121,-0.9499653,20.109074,27
162,190,45.83531,9.255535,8.668672,46.36566,144.48534,565.7716,1009.59625,12.510986,91.262825,-4.941782,1.7079823,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.15208,93.41609,-11.971687,5.30014,8.693842,100.0,-6.6404147,15.007684,-0.8829408,99.2852,-3.6026635,13.806929,-16.304829,76.95232,-2.7321362,12.552181,-45.53722,65.252686,-0.7665029,19.944984,27
163,190,45.9476,9.255535,8.621173,46.228584,144.16801,565.7991,1009.42035,11.301873,92.9527,-5.36139,2.2935662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.669326,99.95969,-8.292974,14.061617,-0.8936564,99.527084,-2.978148,14.490038,-16.272844,74.147934,-1.9138526,12.796642,-45.54158,65.41799,-0.62762046,19.786884,27
164,190,46.05989,9.255535,8.202098,45.083523,144.02719,565.63477,1008.97986,9.389434,94.16267,-4.5249352,1.39222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.29195,99.62664,-10.405542,11.641364,-0.7572344,99.7786,-3.4013093,15.282734,-16.297283,73.08248,-0.7025127,13.512687,-45.421814,63.51083,-0.35019565,20.148869,27
165,190,46.17218,9.255535,nan,nan,nan,565.4733,1008.597,7.8486342,94.558945,-3.9669392,1.0097673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.623721,99.608025,-3.544104,16.265974,-16.326542,72.810326,0.43622202,14.093349,-45.270367,61.382774,-0.20823784,20.227386,27
166,190,46.28447,9.255535,nan,nan,nan,564.69653,1009.66156,5.989734,96.44736,-4.273222,3.320729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.5103106,99.613945,-3.5242367,18.547152,-16.083126,71.0648,1.5668447,14.059015,-44.983242,56.825176,-0.090230405,19.800238,27
167,190,46.39676,9.255535,nan,nan,nan,564.25574,1010.5799,4.2317367,98.12046,-4.2388334,6.1571207,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.4345897,99.649605,-3.426615,20.754272,-15.799933,67.68777,2.5803618,13.891502,-44.803562,53.746017,-0.08668158,19.353086,27
82,191,36.85216,9.420021,5.983879,39.37922,143.07452,568.3623,1005.50214,16.694065,92.527084,-5.073904,7.5595613,nan,nan,nan,nan,nan,nan,nan,nan,16.413305,89.84266,-7.6013665,17.249996,15.780229,79.5756,-6.8774023,22.558279,13.911017,32.749523,-3.8146844,23.873177,3.706319,38.53102,1.5849538,17.095715,-15.240745,49.43329,11.913967,22.760796,-40.938732,15.732946,34.92856,28.24256,28
83,191,36.96445,9.420021,5.7630243,38.817333,143.0071,568.4065,1005.2217,17.170341,89.60482,-4.457799,8.803522,nan,nan,nan,nan,nan,nan,nan,nan,16.763456,85.50496,-7.5052567,19.171652,16.190844,72.99183,-6.869878,23.535748,14.357373,28.870872,-3.4094603,23.602062,3.7593207,39.235935,1.4187386,16.789333,-15.43713,51.717693,11.749526,21.934282,-41.20974,15.123832,33.94103,29.67597,28
84,191,37.07674,9.420021,5.6182523,38.448444,142.94478,568.3219,1004.9433,17.775915,87.13637,-4.0950937,9.5633335,nan,nan,nan,nan,17.876371,84.71136,-5.6174207,12.643562,17.113379,81.235535,-7.4920645,20.795298,16.5916,67.03858,-6.8837414,24.237226,14.69875,26.059448,-2.9871142,23.244387,3.7978115,39.759533,1.3568915,16.506163,-15.769622,57.29983,11.17833,21.378582,-41.391506,14.500208,33.448586,30.785967,28
85,191,37.18903,9.420021,5.541323,38.257782,142.87708,568.12695,1004.559,18.551102,85.71942,-4.9572873,9.882541,nan,nan,nan,nan,18.185148,82.46315,-6.932503,14.626802,17.562103,75.57769,-7.885191,21.547203,17.155691,59.495876,-7.0156937,24.365402,15.103895,23.702208,-2.6280305,22.656475,3.8165357,39.62992,1.371748,16.185436,-16.443914,71.41822,10.421101,20.911617,-41.177254,13.771371,34.025276,31.733984,28
86,191,37.30132,9.420021,5.5273666,38.224403,142.87462,567.8552,1004.4043,19.178661,85.61678,-5.8277507,10.005686,nan,nan,nan,nan,18.330202,81.94218,-7.9007316,15.637846,17.800468,72.63428,-8.215909,21.829601,17.45686,55.37211,-7.2302437,24.239756,15.238381,22.9635,-2.5055432,22.171646,3.7402804,39.47226,1.3799952,16.036385,-17.002636,83.229225,9.482299,20.8521,-41.036903,13.102279,34.597084,32.325977,28
87,191,37.41361,9.420021,5.663553,38.567734,143.12549,567.3129,1004.9357,19.918667,86.336586,-6.5573344,9.465812,nan,nan,nan,nan,18.224789,83.99743,-8.244136,15.895751,17.634449,75.03614,-8.360799,21.841545,17.260307,57.996727,-7.4080963,23.991703,14.860744,25.555223,-2.6500683,21.617569,3.411545,38.775555,1.6258461,15.917278,-17.394085,92.46377,7.67127,21.343678,-40.944054,12.327282,35.549263,31.885405,28
88,191,37.525898,9.420021,5.7643113,38.82109,143.31834,566.8931,1005.30585,20.403063,87.35088,-7.1578135,9.38881,19.776676,85.69582,-7.6939597,10.948682,18.11146,86.39472,-8.539628,16.018013,17.518118,76.750465,-8.472833,21.899168,17.140003,59.540134,-7.522676,23.808619,14.562632,27.57594,-2.7999852,21.167063,3.1196897,38.37414,1.8253728,15.810988,-17.670145,99.025826,6.222065,21.905792,-40.88782,11.667531,36.222786,31.528458,28
89,191,37.638187,9.420021,5.7887173,38.880657,143.34207,566.8856,1005.2377,20.55322,87.676414,-7.2994285,10.086588,19.936184,86.134865,-7.9013734,11.607493,18.12138,87.65433,-8.559395,15.832847,17.45596,77.44813,-8.454629,21.874504,17.050146,60.12663,-7.496561,23.706644,14.429483,28.391777,-2.6985118,20.91182,2.9099686,38.79113,1.867259,15.613213,-17.691929,99.36068,5.532572,22.780884,-40.901676,11.337508,36.403435,31.101738,28
90,191,37.750477,9.420021,5.794012,38.893143,143.3548,566.8081,1005.1791,20.663177,88.043526,-7.360528,10.900079,20.058245,86.58859,-8.007748,12.492094,18.158857,88.4276,-8.596621,16.285686,17.471077,77.28434,-8.407841,22.163685,17.061033,59.68023,-7.3829613,23.752974,14.3659725,28.737785,-2.5399683,20.634182,2.716177,39.37418,1.8450372,15.343779,-17.689833,99.27973,5.0788856,23.565784,-40.897686,11.098741,36.495777,30.651602,28
91,191,37.862766,9.420021,5.7621055,38.814186,143.40187,566.4102,1005.1789,20.794983,87.77994,-7.378267,11.871369,20.222473,86.173134,-7.9977713,13.679277,18.347977,87.18165,-8.730281,17.511913,17.64048,75.01439,-8.394515,22.831076,17.201038,57.50799,-7.23335,24.008621,14.413458,28.28423,-2.2420259,20.31682,2.4942713,40.901585,1.7466582,14.986891,-17.57065,96.03637,5.024647,24.428734,-40.77182,10.714149,36.339336,29.931736,28
92,191,37.975056,9.420021,5.7298436,38.73407,143.4788,566.126,1005.18945,20.929382,87.224464,-7.1512556,12.820346,20.391605,85.429535,-7.790109,14.6313925,18.551195,85.29691,-8.722675,18.670937,17.838167,72.31081,-8.305273,23.397282,17.37851,54.97605,-7.0362015,24.225845,14.474038,27.773376,-2.0061488,20.000185,2.2280543,42.697147,1.6544284,14.830561,-17.429926,92.20837,5.1575193,25.115593,-40.683067,10.507693,36.11989,29.199656,28
